,Code,Year,incidents,successes,Population,EducationPctGdp,FertilityRate,IncomePerCapita,InfantMortality,Homicidesper100k
7063,MEX,1983,2.0,0.0,74196548.0,,4.296,1536.097008,48.3,
7064,MEX,1984,4.0,4.0,75780605.0,,4.151,1825.403818,46.2,
7065,MEX,1985,1.0,1.0,77360707.0,,4.019,1902.056062,44.4,
7066,MEX,1986,2.0,1.0,78934125.0,,3.8989999999999996,1289.6984439999999,42.8,
7067,MEX,1987,1.0,1.0,80503052.0,,3.786,1366.9857789999999,41.2,
7068,MEX,1988,3.0,3.0,82083919.0,,3.678,1825.3317170000003,39.6,
7069,MEX,1989,1.0,1.0,83697891.0,2.26530003547668,3.573,2213.614286,38.0,
7070,MEX,1990,5.0,4.0,85357874.0,2.31176996231079,3.47,2580.818087,36.5,17.0
7071,MEX,1991,10.0,10.0,87071512.0,2.53777003288269,3.3689999999999998,3121.308686,34.9,17.4
7072,MEX,1992,6.0,5.0,88828310.0,2.98888993263245,3.273,3543.785925,33.4,18.7
7073,MEX,1993,0.0,0.0,90600453.0,,3.182,4856.689789,32.0,17.7
7074,MEX,1994,42.0,41.0,92349147.0,3.65000009536743,3.097,4964.958137,30.5,17.2
7075,MEX,1995,29.0,26.0,94045579.0,3.86208009719849,3.0180000000000002,3021.124472,29.2,16.6
7076,MEX,1996,75.0,70.0,95687452.0,,2.946,3453.575143,27.8,15.2
7077,MEX,1997,95.0,91.0,97281739.0,,2.88,4206.155208,26.5,13.9
7078,MEX,1998,2.0,2.0,98821456.0,3.52667999267578,2.821,4346.940346,25.1,13.8
7079,MEX,1999,1.0,1.0,100300579.0,3.66201996803284,2.766,4956.38613,23.8,12.2
7080,MEX,2000,4.0,4.0,101719673.0,4.13685989379883,2.716,5730.748281,22.5,10.6
7081,MEX,2001,7.0,6.0,103067068.0,4.42857980728149,2.6689999999999996,6043.999384000001,21.4,10.0
7082,MEX,2002,0.0,0.0,104355608.0,4.63879013061523,2.623,6107.600056,20.3,9.7
7083,MEX,2003,1.0,1.0,105640453.0,5.18379020690917,2.5789999999999997,5737.490495,19.3,9.5
7084,MEX,2004,1.0,0.0,106995583.0,4.8019700050354,2.536,6102.946589,18.4,8.7
7085,MEX,2005,1.0,1.0,108472228.0,4.90864992141724,2.495,6652.7686539999995,17.6,9.1
7086,MEX,2006,7.0,7.0,110092378.0,4.7585301399231,2.456,7255.534501,16.9,9.5
7087,MEX,2007,10.0,10.0,111836346.0,4.73333978652954,2.421,8028.506923000001,16.3,7.9
7088,MEX,2008,8.0,7.0,113661809.0,4.84116983413696,2.391,8236.765546999999,15.8,12.3
7089,MEX,2009,1.0,0.0,115505228.0,5.21484994888306,2.364,6643.34584,15.3,17.1
7090,MEX,2010,5.0,3.0,117318941.0,5.18496990203857,2.3409999999999997,7689.25647,14.8,22.0
7091,MEX,2011,2.0,2.0,119090017.0,5.12858009338379,2.318,8202.363104,14.4,22.9
7092,MEX,2012,16.0,15.0,120828307.0,5.17433023452759,2.295,8130.738194,14.0,21.5
7093,MEX,2013,8.0,8.0,122535969.0,4.74772977828979,2.27,8477.271106999999,13.6,18.8
7094,MEX,2014,5.0,4.0,124221600.0,5.31347990036011,2.2430000000000003,8787.955340999999,13.3,16.1
7095,MEX,2015,19.0,14.0,125890949.0,,2.215,7760.49304,12.9,16.5
7096,MEX,2016,5.0,4.0,127540423.0,,2.184,6968.338062999999,12.6,19.3
7097,MEX,2017,20.0,16.0,,,,,,24.8
7098,MEX,2018,0.0,0.0,,,,,,
7099,MEX,2019,0.0,0.0,,,,,,
7100,FSM,1970,0.0,0.0,61431.0,,6.938,,,
7101,FSM,1971,0.0,0.0,62108.0,,6.925,,,
7102,FSM,1972,0.0,0.0,62298.0,,6.894,,,
7103,FSM,1973,0.0,0.0,62290.0,,6.8420000000000005,,,
7104,FSM,1974,0.0,0.0,62476.0,,6.77,,,
7105,FSM,1975,0.0,0.0,63144.0,,6.682,,,
7106,FSM,1976,0.0,0.0,64386.0,,6.586,,,
7107,FSM,1977,0.0,0.0,66105.0,,6.49,,,
7108,FSM,1978,0.0,0.0,68222.0,,6.398,,,
7109,FSM,1979,0.0,0.0,70550.0,,6.311,,,
7110,FSM,1980,0.0,0.0,72964.0,,6.223,,,
7111,FSM,1981,0.0,0.0,75462.0,,6.129,,43.8,
7112,FSM,1982,0.0,0.0,78059.0,,6.02,,44.3,
7113,FSM,1983,0.0,0.0,80678.0,,5.894,,44.7,
7114,FSM,1984,0.0,0.0,83240.0,,5.752000000000001,,44.9,
7115,FSM,1985,0.0,0.0,85686.0,,5.6,,44.9,
7116,FSM,1986,0.0,0.0,87948.0,,5.446000000000001,,44.7,
7117,FSM,1987,0.0,0.0,90020.0,,5.2989999999999995,,44.3,
7118,FSM,1988,0.0,0.0,92021.0,,5.167000000000001,,43.7,
7119,FSM,1989,0.0,0.0,94091.0,,5.052,,43.1,
7120,FSM,1990,0.0,0.0,96331.0,,4.958,,42.7,
7121,FSM,1991,0.0,0.0,98799.0,,4.882,,42.5,
7122,FSM,1992,0.0,0.0,101413.0,,4.82,,42.3,
7123,FSM,1993,0.0,0.0,103934.0,,4.766,,42.3,
7124,FSM,1994,0.0,0.0,106057.0,,4.716,,42.5,
7125,FSM,1995,0.0,0.0,107556.0,,4.664,,42.7,
7126,FSM,1996,0.0,0.0,108344.0,,4.6080000000000005,,42.8,
7127,FSM,1997,0.0,0.0,108502.0,,4.544,,42.8,
7128,FSM,1998,0.0,0.0,108238.0,,4.471,,42.5,
7129,FSM,1999,0.0,0.0,107816.0,6.40977001190186,4.39,,42.0,
7130,FSM,2000,0.0,0.0,107432.0,6.70817995071411,4.3,,41.4,
7131,FSM,2001,0.0,0.0,107165.0,,4.204,,40.6,
7132,FSM,2002,0.0,0.0,106983.0,,4.105,,39.9,
7133,FSM,2003,0.0,0.0,106816.0,,4.007,,39.0,
7134,FSM,2004,0.0,0.0,106577.0,,3.912,,38.0,
7135,FSM,2005,0.0,0.0,106196.0,,3.823,,37.1,
7136,FSM,2006,0.0,0.0,105684.0,,3.739,,36.1,
7137,FSM,2007,0.0,0.0,105078.0,,3.661,,35.2,
7138,FSM,2008,0.0,0.0,104478.0,,3.589,,34.2,
7139,FSM,2009,0.0,0.0,103960.0,,3.522,,33.4,
7140,FSM,2010,0.0,0.0,103616.0,,3.46,,32.4,
7141,FSM,2011,0.0,0.0,103468.0,,3.4019999999999997,,31.5,
7142,FSM,2012,0.0,0.0,103503.0,,3.347,,30.7,
7143,FSM,2013,0.0,0.0,103702.0,,3.2939999999999996,,29.9,
7144,FSM,2014,0.0,0.0,104015.0,,3.2430000000000003,,29.1,
7145,FSM,2015,0.0,0.0,104433.0,12.4677495956421,3.194,,28.3,
7146,FSM,2016,0.0,0.0,104937.0,,3.145,,27.5,
7147,FSM,2017,0.0,0.0,,,,,,
7148,FSM,2018,0.0,0.0,,,,,,
7149,FSM,2019,0.0,0.0,,,,,,
7150,MDA,1970,0.0,0.0,3044000.0,,2.582,,,
7151,MDA,1971,0.0,0.0,3088000.0,,2.56,,49.2,
7152,MDA,1972,0.0,0.0,3131000.0,,2.542,,48.0,
7153,MDA,1973,0.0,0.0,3174000.0,,2.523,,46.9,
7154,MDA,1974,0.0,0.0,3215000.0,,2.503,,45.7,
7155,MDA,1975,0.0,0.0,3251000.0,,2.483,,44.6,
7156,MDA,1976,0.0,0.0,3284000.0,,2.465,,43.4,
7157,MDA,1977,0.0,0.0,3312000.0,,2.455,,42.3,
7158,MDA,1978,0.0,0.0,3339000.0,,2.454,,41.3,
7159,MDA,1979,0.0,0.0,3366000.0,,2.4619999999999997,,40.3,
7160,MDA,1980,0.0,0.0,3396000.0,,2.481,,39.4,
7161,MDA,1981,0.0,0.0,3429000.0,,2.51,,38.4,
7162,MDA,1982,0.0,0.0,3464000.0,,2.546,,37.2,
7163,MDA,1983,0.0,0.0,3500000.0,,2.585,,35.8,
7164,MDA,1984,0.0,0.0,3536000.0,,2.62,,34.2,
7165,MDA,1985,0.0,0.0,3570000.0,,2.6430000000000002,,32.6,
7166,MDA,1986,0.0,0.0,3602000.0,,2.6460000000000004,,31.1,
7167,MDA,1987,0.0,0.0,3633000.0,,2.625,,29.7,
7168,MDA,1988,0.0,0.0,3660000.0,,2.5780000000000003,,28.5,
7169,MDA,1989,0.0,0.0,3681000.0,,2.506,,27.6,
7170,MDA,1990,0.0,0.0,3696000.0,,2.414,,27.3,6.6
7171,MDA,1991,0.0,0.0,3704000.0,,2.309,,27.5,6.6
7172,MDA,1992,0.0,0.0,3706000.0,,2.199,,28.3,11.4
7173,MDA,1993,0.0,0.0,3701000.0,,2.093,,29.3,8.9
7174,MDA,1994,0.0,0.0,3691000.0,,1.994,,30.3,9.2
7175,MDA,1995,0.0,0.0,3675099.0,,1.901,404.2565296,31.1,9.3
7176,MDA,1996,0.0,0.0,3667748.0,9.89659976959229,1.811,413.5820624,31.3,9.3
7177,MDA,1997,0.0,0.0,3654208.0,,1.719,466.1226092,30.9,9.7
7178,MDA,1998,0.0,0.0,3652732.0,,1.6230000000000002,388.2128898,29.8,8.8
7179,MDA,1999,0.0,0.0,3647001.0,4.66254997253417,1.527,267.5392187,28.0,9.3
7180,MDA,2000,0.0,0.0,3639592.0,4.48639011383057,1.435,299.2992293,25.9,10.3
7181,MDA,2001,0.0,0.0,3631462.0,4.84690999984741,1.354,367.5216603,23.6,9.8
7182,MDA,2002,0.0,0.0,3623062.0,5.4979100227356,1.291,420.9647551,21.3,9.6
7183,MDA,2003,0.0,0.0,3612874.0,5.42490005493164,1.247,539.6523427999999,19.4,7.6
7184,MDA,2004,0.0,0.0,3603945.0,6.77109003067017,1.224,721.959907,17.9,6.6
7185,MDA,2005,0.0,0.0,3595187.0,7.16273021697998,1.219,832.9111825,16.7,7.1
7186,MDA,2006,0.0,0.0,3585209.0,7.49892997741699,1.227,954.4677646,16.0,6.3
7187,MDA,2007,0.0,0.0,3576910.0,8.29343032836914,1.242,1209.5591,15.5,5.3
7188,MDA,2008,0.0,0.0,3570108.0,8.23733043670654,1.256,1688.6918660000001,15.1,5.7
7189,MDA,2009,0.0,0.0,3565604.0,9.5097599029541,1.268,1462.896153,14.9,6.0
7190,MDA,2010,0.0,0.0,3562045.0,9.11211013793945,1.274,1636.360249,14.7,6.5
7191,MDA,2011,0.0,0.0,3559986.0,8.55970001220703,1.273,1999.4939789999999,14.6,7.5
7192,MDA,2012,0.0,0.0,3559519.0,8.34895992279053,1.2690000000000001,2139.066543,14.4,5.6
7193,MDA,2013,0.0,0.0,3558566.0,,1.263,2339.765148,14.3,4.2
7194,MDA,2014,0.0,0.0,3556397.0,7.46784019470215,1.256,2326.751393,14.1,3.2
7195,MDA,2015,0.0,0.0,3554108.0,,1.248,1841.1557850000002,13.9,
7196,MDA,2016,0.0,0.0,3552000.0,,1.2409999999999999,1896.2244170000001,13.7,
7197,MDA,2017,0.0,0.0,,,,,,
7198,MDA,2018,0.0,0.0,,,,,,
7199,MDA,2019,0.0,0.0,,,,,,
7200,MCO,1970,0.0,0.0,23484.0,,,,,
7201,MCO,1971,0.0,0.0,23720.0,,,,,
7202,MCO,1972,0.0,0.0,24051.0,,,,,
7203,MCO,1973,0.0,0.0,24439.0,,,,,
7204,MCO,1974,0.0,0.0,24835.0,,,,,
7205,MCO,1975,0.0,0.0,25197.0,,,,,
7206,MCO,1976,0.0,0.0,25523.0,,,,,
7207,MCO,1977,0.0,0.0,25809.0,,,,,
7208,MCO,1978,0.0,0.0,26087.0,,,,,
7209,MCO,1979,0.0,0.0,26395.0,,,,,
7210,MCO,1980,0.0,0.0,26745.0,,,,,
7211,MCO,1981,0.0,0.0,27164.0,,,,,
7212,MCO,1982,0.0,0.0,27624.0,,,,,
7213,MCO,1983,0.0,0.0,28095.0,,,,,
7214,MCO,1984,0.0,0.0,28512.0,,,,,
7215,MCO,1985,0.0,0.0,28835.0,,,,7.9,
7216,MCO,1986,0.0,0.0,29041.0,,,,7.6,
7217,MCO,1987,0.0,0.0,29172.0,,,,7.3,
7218,MCO,1988,0.0,0.0,29235.0,0.881030023097992,,,7.0,
7219,MCO,1989,0.0,0.0,29312.0,0.957520008087158,,,6.6,
7220,MCO,1990,0.0,0.0,29439.0,,,,6.3,
7221,MCO,1991,0.0,0.0,29624.0,,,,6.0,
7222,MCO,1992,0.0,0.0,29863.0,0.913600027561188,,,5.8,
7223,MCO,1993,0.0,0.0,30138.0,,,,5.6,
7224,MCO,1994,0.0,0.0,30427.0,,,,5.3,
7225,MCO,1995,0.0,0.0,30691.0,1.06456995010376,,,5.1,
7226,MCO,1996,0.0,0.0,30967.0,1.082239985466,,,4.9,
7227,MCO,1997,0.0,0.0,31251.0,1.21241998672485,,,4.7,
7228,MCO,1998,0.0,0.0,31523.0,1.20882999897003,,,4.5,
7229,MCO,1999,0.0,0.0,31800.0,1.19527995586395,,,4.3,
7230,MCO,2000,0.0,0.0,32082.0,1.25536000728607,,,4.2,
7231,MCO,2001,0.0,0.0,32360.0,,,,4.1,3.1
7232,MCO,2002,0.0,0.0,32629.0,,,,3.9,
7233,MCO,2003,0.0,0.0,32933.0,,,,3.8,
7234,MCO,2004,0.0,0.0,33314.0,1.2438600063324,,,3.7,3.0
7235,MCO,2005,0.0,0.0,33793.0,,,,3.7,3.0
7236,MCO,2006,0.0,0.0,34408.0,,,,3.6,2.9
7237,MCO,2007,0.0,0.0,35111.0,,,,3.5,0.0
7238,MCO,2008,0.0,0.0,35853.0,,,,3.4,0.0
7239,MCO,2009,0.0,0.0,36534.0,1.32877004146576,,,3.3,0.0
7240,MCO,2010,0.0,0.0,37094.0,1.32021999359131,,,3.2,0.0
7241,MCO,2011,0.0,0.0,37497.0,1.59142005443572,,,3.2,0.0
7242,MCO,2012,0.0,0.0,37783.0,1.78004002571106,,,3.1,0.0
7243,MCO,2013,0.0,0.0,37971.0,1.33440005779266,,,3.0,0.0
7244,MCO,2014,0.0,0.0,38132.0,1.02195000648499,,,2.9,
7245,MCO,2015,0.0,0.0,38307.0,,,,2.8,0.0
7246,MCO,2016,0.0,0.0,38499.0,,,,2.8,
7247,MCO,2017,0.0,0.0,,,,,,
7248,MCO,2018,0.0,0.0,,,,,,
7249,MCO,2019,0.0,0.0,,,,,,
7250,MNG,1970,0.0,0.0,1278825.0,,7.569,,,
7251,MNG,1971,0.0,0.0,1317050.0,,7.546,,,
7252,MNG,1972,0.0,0.0,1356670.0,,7.497000000000001,,,
7253,MNG,1973,0.0,0.0,1397304.0,,7.412999999999999,,,
7254,MNG,1974,0.0,0.0,1438425.0,,7.294,,,
7255,MNG,1975,0.0,0.0,1479651.0,,7.144,,,
7256,MNG,1976,0.0,0.0,1520865.0,,6.968999999999999,,,
7257,MNG,1977,0.0,0.0,1562209.0,,6.78,,,
7258,MNG,1978,0.0,0.0,1603906.0,,6.587000000000001,,119.0,
7259,MNG,1979,0.0,0.0,1646291.0,,6.395,,115.3,
7260,MNG,1980,0.0,0.0,1689622.0,,6.209,,111.7,
7261,MNG,1981,0.0,0.0,1733475.0,,6.0329999999999995,1051.3650949999999,108.2,
7262,MNG,1982,0.0,0.0,1777727.0,,5.864,1120.781424,104.8,
7263,MNG,1983,0.0,0.0,1823216.0,,5.696000000000001,1178.169852,101.4,
7264,MNG,1984,0.0,0.0,1871090.0,,5.526,873.1671964999999,98.1,
7265,MNG,1985,0.0,0.0,1921881.0,,5.345,871.3198458999999,94.6,
7266,MNG,1986,0.0,0.0,1976309.0,,5.14,1170.509934,91.2,
7267,MNG,1987,0.0,0.0,2033343.0,,4.906000000000001,1173.297671,87.5,
7268,MNG,1988,0.0,0.0,2089714.0,,4.644,1175.415591,83.9,
7269,MNG,1989,0.0,0.0,2141008.0,,4.356,1170.284783,80.5,
7270,MNG,1990,0.0,0.0,2184145.0,,4.052,867.7145198,77.3,
7271,MNG,1991,0.0,0.0,2217918.0,,3.7460000000000004,937.8036932,74.3,
7272,MNG,1992,0.0,0.0,2243502.0,,3.451,507.65506550000003,71.5,
7273,MNG,1993,0.0,0.0,2263200.0,,3.18,297.8198785,68.9,
7274,MNG,1994,0.0,0.0,2280496.0,,2.9410000000000003,340.6757503,66.2,
7275,MNG,1995,0.0,0.0,2298039.0,,2.738,532.1783182,63.5,
7276,MNG,1996,0.0,0.0,2316567.0,,2.57,513.4283301,60.7,
7277,MNG,1997,0.0,0.0,2335695.0,3.94865989685059,2.43,433.4291578,57.9,
7278,MNG,1998,0.0,0.0,2355590.0,5.49569988250732,2.312,419.98657599999996,54.9,
7279,MNG,1999,0.0,0.0,2376162.0,5.14819002151489,2.2159999999999997,396.4899367,51.8,
7280,MNG,2000,0.0,0.0,2397436.0,5.56885004043579,2.1430000000000002,401.8201412,48.6,
7281,MNG,2001,0.0,0.0,2419776.0,,2.096,442.4189278,45.4,
7282,MNG,2002,0.0,0.0,2443659.0,7.21361017227173,2.076,483.0634267,42.2,
7283,MNG,2003,0.0,0.0,2469286.0,,2.083,547.4243809,39.1,13.9
7284,MNG,2004,0.0,0.0,2496832.0,4.32784986495972,2.112,654.1933117000001,36.2,13.3
7285,MNG,2005,0.0,0.0,2526446.0,,2.165,816.7611559,33.4,15.8
7286,MNG,2006,0.0,0.0,2558012.0,,2.239,1012.608525,30.8,13.1
7287,MNG,2007,0.0,0.0,2591670.0,4.68696022033691,2.331,1260.249179,28.4,11.3
7288,MNG,2008,0.0,0.0,2628131.0,,2.434,1597.6303189999999,26.1,8.1
7289,MNG,2009,0.0,0.0,2668289.0,5.14533996582031,2.539,1272.771519,24.0,8.2
7290,MNG,2010,0.0,0.0,2712650.0,4.64347982406616,2.637,1829.388,22.0,8.8
7291,MNG,2011,0.0,0.0,2761516.0,4.59987020492554,2.716,2540.9753100000003,20.3,9.6
7292,MNG,2012,0.0,0.0,2814226.0,,2.7739999999999996,3270.872573,19.0,7.1
7293,MNG,2013,0.0,0.0,2869107.0,,2.805,3404.8269840000003,17.8,7.1
7294,MNG,2014,0.0,0.0,2923896.0,,2.8110000000000004,3013.1808300000002,16.9,7.3
7295,MNG,2015,0.0,0.0,2976877.0,,2.793,2904.079457,16.1,6.2
7296,MNG,2016,0.0,0.0,3027398.0,,2.7569999999999997,2676.807391,15.4,5.7
7297,MNG,2017,0.0,0.0,,,,,,6.2
7298,MNG,2018,0.0,0.0,,,,,,
7299,MNG,2019,0.0,0.0,,,,,,
7400,MAR,1970,0.0,0.0,16000008.0,,6.646,230.77973500000002,120.0,
7401,MAR,1971,0.0,0.0,16347198.0,,6.5520000000000005,248.2733867,118.0,
7402,MAR,1972,0.0,0.0,16695003.0,,6.455,283.04768870000004,116.0,
7403,MAR,1973,2.0,0.0,17049165.0,4.67168998718262,6.356,339.2066117,114.0,
7404,MAR,1974,0.0,0.0,17416964.0,4.27548980712891,6.255,409.47341800000004,111.7,
7405,MAR,1975,0.0,0.0,17803698.0,5.21270990371704,6.156000000000001,464.994893,109.2,
7406,MAR,1976,1.0,1.0,18210754.0,6.0271201133728,6.06,483.05326490000004,106.4,
7407,MAR,1977,0.0,0.0,18636977.0,6.08424997329712,5.9670000000000005,540.5102508,103.3,
7408,MAR,1978,1.0,1.0,19081718.0,6.20182991027832,5.876,629.6668091,100.0,
7409,MAR,1979,2.0,2.0,19543347.0,6.31548023223877,5.7829999999999995,733.8597473,96.7,
7410,MAR,1980,0.0,0.0,20019847.0,5.10485982894897,5.684,968.2725742999999,93.4,
7411,MAR,1981,0.0,0.0,20511601.0,5.68926000595093,5.571000000000001,760.1729998,90.0,
7412,MAR,1982,0.0,0.0,21016818.0,6.09755992889404,5.441,735.4463557,86.7,
7413,MAR,1983,0.0,0.0,21528502.0,6.15172004699707,5.291,658.953759,83.3,
7414,MAR,1984,0.0,0.0,22037610.0,5.17480993270874,5.122999999999999,589.2946499,79.9,
7415,MAR,1985,2.0,2.0,22537376.0,5.09735012054443,4.942,570.4263379,76.7,
7416,MAR,1986,2.0,2.0,23023935.0,5.26496982574463,4.754,745.2426404,73.6,
7417,MAR,1987,4.0,4.0,23497766.0,5.16043996810913,4.567,811.570468,70.6,
7418,MAR,1988,0.0,0.0,23961820.0,4.57819986343384,4.387,919.4885413999999,67.8,
7419,MAR,1989,0.0,0.0,24421191.0,4.76501989364624,4.217,933.0130995,65.2,
7420,MAR,1990,0.0,0.0,24879136.0,4.50602006912231,4.0569999999999995,1057.8791019999999,62.8,0.4
7421,MAR,1991,3.0,3.0,25336862.0,4.30462980270386,3.903,1112.2418519999999,60.4,0.5
7422,MAR,1992,1.0,1.0,25791494.0,,3.75,1142.06,58.1,0.5
7423,MAR,1993,0.0,0.0,26237417.0,4.8309497833252,3.597,1047.52244,55.9,0.6
7424,MAR,1994,2.0,2.0,26667048.0,,3.445,1168.917798,53.7,0.7
7425,MAR,1995,1.0,1.0,27075232.0,4.73933982849121,3.298,1248.5223839999999,51.6,
7426,MAR,1996,2.0,1.0,27460603.0,,3.161,1375.639707,49.5,
7427,MAR,1997,0.0,0.0,27825901.0,,3.0380000000000003,1226.9816460000002,47.5,2.6
7428,MAR,1998,0.0,0.0,28175263.0,5.10946989059448,2.9330000000000003,1303.808055,45.6,2.0
7429,MAR,1999,0.0,0.0,28514798.0,5.1423897743225,2.846,1282.201738,43.8,1.9
7430,MAR,2000,0.0,0.0,28849621.0,,2.7769999999999997,1182.0458449999999,42.0,1.6
7431,MAR,2001,0.0,0.0,29181832.0,,2.7230000000000003,1186.652152,40.4,1.9
7432,MAR,2002,0.0,0.0,29512368.0,,2.68,1258.113586,38.8,1.6
7433,MAR,2003,5.0,5.0,29843937.0,,2.6439999999999997,1535.239318,37.3,1.7
7434,MAR,2004,0.0,0.0,30179285.0,,2.613,1740.565094,35.9,1.6
7435,MAR,2005,0.0,0.0,30521070.0,,2.588,1814.007259,34.6,1.5
7436,MAR,2006,0.0,0.0,30869346.0,,2.571,1968.755014,33.3,1.6
7437,MAR,2007,6.0,6.0,31225881.0,,2.563,2238.559766,32.1,1.7
7438,MAR,2008,0.0,0.0,31596855.0,5.34184980392456,2.563,2579.512127,30.9,1.3
7439,MAR,2009,0.0,0.0,31989897.0,5.26403999328613,2.569,2544.040344,29.8,1.4
7440,MAR,2010,0.0,0.0,32409639.0,,2.5780000000000003,2505.599906,28.8,1.4
7441,MAR,2011,1.0,1.0,32858823.0,,2.5839999999999996,2680.127018,27.8,1.3
7442,MAR,2012,0.0,0.0,33333789.0,,2.583,2554.000732,26.8,1.1
7443,MAR,2013,0.0,0.0,33824769.0,,2.574,2754.1397699999998,25.8,1.3
7444,MAR,2014,0.0,0.0,34318082.0,,2.555,2758.130657,25.0,1.0
7445,MAR,2015,1.0,1.0,34803322.0,,2.526,2503.577456,24.1,1.2
7446,MAR,2016,0.0,0.0,35276786.0,,2.491,,23.3,1.7
7447,MAR,2017,0.0,0.0,,,,,,2.1
7448,MAR,2018,0.0,0.0,,,,,,
7449,MAR,2019,0.0,0.0,,,,,,
7450,MOZ,1970,0.0,0.0,9161534.0,,6.84,,179.3,
7451,MOZ,1971,0.0,0.0,9375144.0,,6.824,,178.7,
7452,MOZ,1972,0.0,0.0,9595762.0,,6.801,,178.0,
7453,MOZ,1973,0.0,0.0,9827580.0,,6.769,,176.8,
7454,MOZ,1974,0.0,0.0,10076172.0,,6.729,,175.6,
7455,MOZ,1975,0.0,0.0,10344494.0,,6.683,,174.5,
7456,MOZ,1976,0.0,0.0,10632932.0,,6.632999999999999,,173.7,
7457,MOZ,1977,0.0,0.0,10936936.0,,6.585,,173.0,
7458,MOZ,1978,2.0,2.0,11248046.0,,6.539,,172.5,
7459,MOZ,1979,5.0,5.0,11554979.0,,6.499,,172.4,
7460,MOZ,1980,0.0,0.0,11848331.0,,6.4639999999999995,274.5026134,172.5,
7461,MOZ,1981,3.0,2.0,12133074.0,,6.436,266.8558509,172.7,
7462,MOZ,1982,9.0,9.0,12409243.0,,6.412999999999999,264.5535188,172.6,
7463,MOZ,1983,4.0,4.0,12657708.0,,6.392,230.32857230000002,172.3,
7464,MOZ,1984,10.0,8.0,12853780.0,,6.372999999999999,235.92799790000004,171.7,
7465,MOZ,1985,5.0,5.0,12984405.0,,6.354,304.9121422,170.6,
7466,MOZ,1986,7.0,7.0,13034385.0,,6.332000000000001,359.65861060000003,169.4,
7467,MOZ,1987,11.0,11.0,13020861.0,,6.308,156.71209309999998,168.3,
7468,MOZ,1988,16.0,16.0,13002553.0,,6.281000000000001,141.5688258,167.2,
7469,MOZ,1989,64.0,64.0,13059613.0,,6.247999999999999,152.3888342,166.2,
7470,MOZ,1990,23.0,23.0,13247649.0,,6.211,165.52203909999997,165.1,
7471,MOZ,1991,35.0,35.0,13591970.0,,6.167000000000001,210.6089309,163.8,
7472,MOZ,1992,19.0,19.0,14071231.0,,6.119,137.5479215,161.9,
7473,MOZ,1993,0.0,0.0,14636995.0,,6.067,139.0419363,159.3,
7474,MOZ,1994,3.0,3.0,15217044.0,,6.015,138.04979740000002,155.7,
7475,MOZ,1995,3.0,3.0,15759132.0,,5.9639999999999995,137.6520654,151.2,
7476,MOZ,1996,0.0,0.0,16248232.0,,5.919,191.15806980000002,145.6,
7477,MOZ,1997,0.0,0.0,16701351.0,,5.882000000000001,224.3515286,138.9,
7478,MOZ,1998,0.0,0.0,17136780.0,2.05193996429443,5.853,250.0276261,131.6,
7479,MOZ,1999,1.0,1.0,17584869.0,3.13106989860535,5.832000000000001,264.897692,124.4,
7480,MOZ,2000,3.0,3.0,18067687.0,,5.818,236.8035142,117.5,
7481,MOZ,2001,0.0,0.0,18588758.0,,5.807,209.4446503,111.0,5.9
7482,MOZ,2002,0.0,0.0,19139658.0,,5.795,193.7412397,105.0,5.4
7483,MOZ,2003,0.0,0.0,19716598.0,,5.781000000000001,239.3277529,99.6,5.3
7484,MOZ,2004,0.0,0.0,20312705.0,3.7224600315094,5.761,283.5036703,94.5,5.6
7485,MOZ,2005,0.0,0.0,20923070.0,4.43311023712158,5.736000000000001,315.28745269999996,89.8,5.2
7486,MOZ,2006,0.0,0.0,21547463.0,4.27696990966797,5.706,315.5373983,85.4,4.1
7487,MOZ,2007,1.0,1.0,22188387.0,,5.6739999999999995,349.04062650000003,80.0,3.8
7488,MOZ,2008,0.0,0.0,22846758.0,,5.638999999999999,416.5525454,76.3,4.4
7489,MOZ,2009,0.0,0.0,23524063.0,,5.602,395.78291160000003,72.4,3.5
7490,MOZ,2010,0.0,0.0,24221405.0,,5.562,351.45053870000004,70.1,3.6
7491,MOZ,2011,0.0,0.0,24939005.0,,5.519,443.25477989999996,66.1,3.4
7492,MOZ,2012,1.0,1.0,25676606.0,6.07721996307373,5.472,472.6404546,62.7,
7493,MOZ,2013,18.0,18.0,26434372.0,6.48322010040283,5.421,502.8131647,59.8,
7494,MOZ,2014,22.0,22.0,27212382.0,,5.365,507.2395393,57.2,
7495,MOZ,2015,8.0,5.0,28010691.0,,5.305,419.292994,55.1,
7496,MOZ,2016,79.0,69.0,28829476.0,,5.242999999999999,297.13599639999995,53.1,
7497,MOZ,2017,11.0,10.0,,,,,,
7498,MOZ,2018,0.0,0.0,,,,,,
7499,MOZ,2019,0.0,0.0,,,,,,
7500,MMR,1970,0.0,0.0,26381431.0,,5.9639999999999995,,119.3,
7501,MMR,1971,0.0,0.0,27024985.0,,5.8839999999999995,,117.3,
7502,MMR,1972,0.0,0.0,27680144.0,2.86509990692139,5.79,,115.2,
7503,MMR,1973,1.0,1.0,28347341.0,3.27380990982056,5.685,,113.0,
7504,MMR,1974,0.0,0.0,29027734.0,,5.572,,110.8,
7505,MMR,1975,0.0,0.0,29721967.0,1.98739004135132,5.457000000000001,,108.6,
7506,MMR,1976,2.0,2.0,30428034.0,1.72618997097015,5.343,,106.3,
